,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
5278,712369308,Attrited Customer,48,F,4,Doctorate,Divorced,$40K - $60K,Blue,35,4,3,2,3646.0,1047,2599.0,0.633,1969,38,0.52,0.287,0.99635,0.00364906
5292,712048008,Existing Customer,56,F,4,High School,Single,$40K - $60K,Blue,44,3,2,2,2610.0,1988,622.0,0.576,4127,69,0.533,0.762,0.00011604,0.99988
5293,710712783,Existing Customer,52,F,4,Unknown,Married,Less than $40K,Blue,41,3,3,3,2294.0,1787,507.0,0.748,3904,76,0.854,0.779,0.00034872,0.99965
5299,714818058,Existing Customer,36,F,4,High School,Married,$40K - $60K,Blue,30,3,3,1,1438.3,0,1438.3,0.71,4591,74,0.644,0.0,0.0001106,0.99989
5304,712549758,Existing Customer,40,F,4,Graduate,Married,Unknown,Blue,25,6,2,1,25060.0,0,25060.0,0.758,3749,61,0.743,0.0,7.1987e-05,0.99993
5309,788407833,Existing Customer,49,F,4,Graduate,Single,Unknown,Blue,42,5,3,2,16424.0,1368,15056.0,0.55,4025,79,0.881,0.083,0.00018864,0.99981
5310,760807608,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,41,5,3,4,2340.0,1680,660.0,0.791,4751,83,0.804,0.718,0.0005564,0.99944
5311,771108933,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,34,5,3,4,1926.0,879,1047.0,0.536,4385,71,0.614,0.456,0.00054115,0.99946
5318,795823383,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,37,5,1,3,2419.0,0,2419.0,0.762,3888,63,0.853,0.0,9.7154e-05,0.9999
5320,713588958,Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,25,4,1,1,2129.0,1507,622.0,0.636,3655,70,0.667,0.708,3.8289e-05,0.99996
5325,815324433,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,41,6,3,1,1438.3,0,1438.3,0.921,4200,86,0.536,0.0,0.0001106,0.99989
5330,826417233,Existing Customer,35,F,4,College,Married,Less than $40K,Blue,31,3,3,4,2933.0,1011,1922.0,0.814,5089,71,0.868,0.345,0.00052613,0.99947
5338,712230408,Existing Customer,42,M,4,Uneducated,Married,$120K +,Blue,37,3,2,4,6953.0,1445,5508.0,0.591,3700,80,0.569,0.208,0.00035213,0.99965
5339,716186883,Existing Customer,48,F,4,College,Married,$40K - $60K,Blue,37,3,6,2,1792.0,933,859.0,0.821,4120,78,0.773,0.521,0.00014478,0.99986
5340,715204083,Existing Customer,47,F,4,Doctorate,Single,Less than $40K,Blue,36,3,2,2,2765.0,901,1864.0,0.898,4990,80,0.905,0.326,0.00017274,0.99983
5341,709283358,Attrited Customer,43,F,4,Unknown,Married,Less than $40K,Blue,29,6,2,3,2895.0,0,2895.0,0.663,2473,42,0.273,0.0,0.99549,0.00451007
5347,779491908,Existing Customer,47,F,4,Post-Graduate,Unknown,Unknown,Blue,29,5,2,1,8644.0,1391,7253.0,0.896,4272,59,0.686,0.161,8.4706e-05,0.99992
5348,718399233,Existing Customer,43,F,4,College,Single,$40K - $60K,Blue,36,6,3,1,1531.0,0,1531.0,0.704,4152,77,0.54,0.0,0.00011061,0.99989
5358,796330983,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,35,3,1,4,2138.0,1283,855.0,0.645,4785,85,0.518,0.6,0.00016574,0.99983
5361,788846508,Existing Customer,48,F,4,Uneducated,Married,$40K - $60K,Blue,32,6,1,3,2690.0,1903,787.0,0.824,4567,81,0.8,0.707,9.9893e-05,0.9999
5369,719699208,Existing Customer,39,F,4,Uneducated,Single,Less than $40K,Blue,36,5,3,4,1623.0,729,894.0,0.886,4423,65,0.806,0.449,0.0005564,0.99944
5371,713590158,Attrited Customer,41,M,4,Graduate,Single,$60K - $80K,Blue,34,5,2,4,5045.0,2080,2965.0,0.738,2042,40,0.481,0.412,0.99709,0.0029104
5374,718921683,Existing Customer,49,M,4,Unknown,Married,$80K - $120K,Blue,38,6,6,3,9738.0,1835,7903.0,0.763,4816,49,0.885,0.188,0.00027529,0.99972
5382,708794133,Existing Customer,46,F,4,High School,Unknown,Less than $40K,Blue,37,3,1,4,2533.0,2136,397.0,0.757,3197,50,1.174,0.843,0.00016112,0.99984
5390,714140133,Existing Customer,42,F,4,Graduate,Unknown,Less than $40K,Blue,32,3,1,2,2314.0,1547,767.0,0.804,4678,74,1.0,0.669,5.7762e-05,0.99994
5391,716136333,Attrited Customer,40,F,4,Uneducated,Single,Less than $40K,Blue,24,5,2,1,4212.0,2517,1695.0,0.718,2725,41,0.519,0.598,0.98667,0.01333
5394,715253433,Existing Customer,48,M,4,Unknown,Single,$80K - $120K,Blue,38,5,2,3,5543.0,1372,4171.0,0.744,5266,79,0.795,0.248,0.00022068,0.99978
5396,708997833,Existing Customer,49,F,4,Doctorate,Single,$40K - $60K,Blue,39,5,3,1,3255.0,603,2652.0,0.617,4045,62,0.824,0.185,0.00016463,0.99984
5397,718296558,Attrited Customer,44,F,4,Unknown,Married,$40K - $60K,Blue,31,4,3,5,1691.0,1327,364.0,0.774,2345,33,0.435,0.785,0.99903,0.00097
5398,780086658,Attrited Customer,43,M,4,Doctorate,Unknown,$60K - $80K,Blue,28,3,2,4,18229.0,0,18229.0,0.544,2060,39,0.625,0.0,0.99799,0.00201294
5413,715487733,Attrited Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1452.0,0,1452.0,0.553,2287,42,0.5,0.0,0.99686,0.00314112
5422,768167358,Existing Customer,37,M,4,Doctorate,Single,$60K - $80K,Blue,31,6,3,0,1702.0,1018,684.0,0.645,4301,86,0.72,0.598,0.0001007,0.9999
5425,780373233,Existing Customer,39,F,4,Unknown,Single,Less than $40K,Blue,29,5,3,0,2863.0,1940,923.0,0.823,4985,90,0.636,0.678,7.6492e-05,0.99992
5441,708837858,Existing Customer,44,F,4,Doctorate,Unknown,Less than $40K,Blue,34,5,2,2,2718.0,1718,1000.0,0.679,4423,68,0.619,0.632,0.00017274,0.99983
5451,827423433,Existing Customer,41,F,4,Graduate,Divorced,Less than $40K,Blue,37,5,1,4,7492.0,1399,6093.0,0.533,3668,67,0.675,0.187,0.00016574,0.99983
5457,756989583,Existing Customer,41,M,4,Graduate,Unknown,$40K - $60K,Blue,24,4,2,2,1605.0,0,1605.0,0.637,4418,68,0.659,0.0,0.00011937,0.99988
5458,717477783,Attrited Customer,49,F,4,Unknown,Single,Less than $40K,Silver,37,1,2,2,10195.0,2389,7806.0,0.427,1563,36,0.44,0.234,0.99164,0.00836
5460,789942033,Attrited Customer,43,M,4,Graduate,Single,$60K - $80K,Blue,34,5,3,3,10573.0,0,10573.0,0.794,2237,43,0.387,0.0,0.99686,0.00314112
5467,769330908,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,5,3,4,2574.0,1555,1019.0,0.583,4134,62,0.55,0.604,0.00052608,0.99947
5474,779655183,Existing Customer,48,M,4,College,Single,$80K - $120K,Blue,31,6,1,3,5033.0,0,5033.0,0.597,4054,82,0.822,0.0,9.4455e-05,0.99991
5481,717949008,Attrited Customer,40,F,4,High School,Single,$40K - $60K,Blue,29,5,2,3,1554.0,412,1142.0,0.568,2341,43,0.483,0.265,0.9949,0.0051
5483,751283658,Existing Customer,42,F,4,Unknown,Single,$40K - $60K,Blue,35,4,3,3,1786.0,1316,470.0,0.704,4306,73,1.086,0.737,0.00034872,0.99965
5488,788552658,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,30,3,3,1,2479.0,1759,720.0,0.81,4562,86,0.72,0.71,0.00011697,0.99988
5489,715415508,Existing Customer,42,F,4,Graduate,Single,Unknown,Blue,36,3,3,3,9396.0,1870,7526.0,0.714,4301,71,0.651,0.199,0.00031726,0.99968
5499,715659333,Existing Customer,43,F,4,High School,Single,$40K - $60K,Blue,36,3,3,2,4902.0,2517,2385.0,0.982,4508,69,0.643,0.513,0.00018339,0.99982
5500,712414908,Existing Customer,45,F,4,Unknown,Married,Unknown,Blue,37,4,2,1,3241.0,0,3241.0,0.629,4992,80,0.739,0.0,7.9128e-05,0.99992
5505,720676158,Existing Customer,34,F,4,Uneducated,Single,Unknown,Blue,21,6,3,2,9005.0,1994,7011.0,0.919,5223,89,0.712,0.221,0.00019396,0.99981
5508,710506683,Existing Customer,47,F,4,High School,Single,$40K - $60K,Blue,39,3,1,0,1746.0,0,1746.0,0.763,4543,75,0.974,0.0,2.0713e-05,0.99998
5510,718041033,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,36,6,1,4,2178.0,1455,723.0,1.001,5363,76,0.81,0.668,0.00016574,0.99983
5512,718164858,Existing Customer,42,F,4,Post-Graduate,Married,Less than $40K,Blue,34,5,3,2,2021.0,1281,740.0,0.847,4642,97,0.672,0.634,0.00022196,0.99978
5524,710201058,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,38,3,3,2,1485.0,736,749.0,0.622,4198,65,0.912,0.496,0.00018864,0.99981
5526,770740308,Existing Customer,49,F,4,Graduate,Unknown,$40K - $60K,Blue,35,3,3,2,2631.0,1699,932.0,0.668,4691,92,0.704,0.646,0.00018864,0.99981
5527,787493808,Attrited Customer,48,F,4,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,2700.0,2480,220.0,0.686,2396,49,0.531,0.919,0.99169,0.00831
5528,708846183,Existing Customer,48,M,4,College,Single,$60K - $80K,Blue,30,4,2,2,3307.0,2234,1073.0,0.818,4006,68,0.838,0.676,0.00011605,0.99988
5531,712425258,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,26,6,1,3,1859.0,1379,480.0,0.836,4260,72,0.714,0.742,0.00010679,0.99989
5534,717131283,Existing Customer,43,F,4,High School,Divorced,$40K - $60K,Blue,34,5,1,1,6034.0,1579,4455.0,0.753,4712,67,0.914,0.262,3.3863e-05,0.99997
5537,715297908,Attrited Customer,41,F,4,College,Unknown,Unknown,Blue,22,4,2,3,1438.3,1125,313.3,0.611,2534,52,0.486,0.782,0.9949,0.0051
5539,711027183,Existing Customer,50,M,4,College,Single,$40K - $60K,Blue,45,4,3,1,6943.0,600,6343.0,0.653,4946,80,0.739,0.086,0.00011061,0.99989
5548,819606258,Existing Customer,48,M,4,Unknown,Married,$60K - $80K,Blue,43,5,3,3,8737.0,1629,7108.0,0.618,3876,55,0.774,0.186,0.00034872,0.99965
5556,719042208,Existing Customer,43,M,4,Doctorate,Unknown,$60K - $80K,Blue,33,4,3,4,2067.0,1250,817.0,0.891,4565,65,0.806,0.605,0.00078294,0.99922
5557,716251608,Existing Customer,45,F,4,Unknown,Married,Less than $40K,Blue,36,6,1,4,2051.0,0,2051.0,0.989,4355,87,0.977,0.0,0.00018218,0.99982
5572,708324483,Existing Customer,47,F,4,Unknown,Single,Less than $40K,Blue,39,3,3,4,1548.0,0,1548.0,0.664,4420,71,0.775,0.0,0.0005948,0.99941
5574,719659758,Existing Customer,45,F,4,High School,Married,$40K - $60K,Blue,35,6,1,0,2919.0,1670,1249.0,1.041,4194,72,0.756,0.572,2.0713e-05,0.99998
5575,711313158,Existing Customer,50,F,4,Unknown,Single,Unknown,Blue,44,5,1,1,10721.0,0,10721.0,0.861,4962,74,0.51,0.0,3.8289e-05,0.99996
5594,715893633,Existing Customer,47,F,4,Doctorate,Single,Less than $40K,Blue,36,4,3,2,2193.0,1084,1109.0,0.974,4755,81,0.761,0.494,0.00027297,0.99973
5596,720638283,Existing Customer,40,F,4,College,Single,Less than $40K,Blue,20,4,3,2,2801.0,1731,1070.0,0.644,4568,83,0.93,0.618,0.0001834,0.99982
5606,783070833,Existing Customer,34,F,4,Graduate,Single,$40K - $60K,Blue,28,5,2,3,2472.0,1899,573.0,0.77,4408,86,0.792,0.768,0.00020077,0.9998
5609,720992883,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,37,4,3,3,3189.0,1863,1326.0,0.77,4805,76,0.949,0.584,0.00031726,0.99968
5612,716178483,Existing Customer,41,F,4,Uneducated,Unknown,$40K - $60K,Blue,29,4,3,2,2430.0,0,2430.0,0.569,4334,71,0.578,0.0,0.00019396,0.99981
5616,718311933,Attrited Customer,53,F,4,Doctorate,Married,Less than $40K,Blue,37,6,2,2,3719.0,2517,1202.0,0.666,2587,43,0.536,0.677,0.99425,0.00575
5628,721017333,Existing Customer,42,F,4,Post-Graduate,Married,Less than $40K,Blue,36,4,2,3,3188.0,2002,1186.0,0.825,4606,83,0.804,0.628,0.00023623,0.99976
5632,822132858,Attrited Customer,41,M,4,Uneducated,Married,$80K - $120K,Blue,37,1,2,2,23250.0,0,23250.0,0.564,2205,43,0.654,0.0,0.99192,0.00808
5638,711824358,Existing Customer,44,F,4,College,Single,Less than $40K,Blue,31,3,3,2,3228.0,0,3228.0,0.747,4524,70,0.667,0.0,0.0001834,0.99982
5639,789990333,Existing Customer,43,F,4,Graduate,Single,$40K - $60K,Blue,35,5,2,2,2303.0,722,1581.0,0.807,4469,80,0.778,0.314,0.00011937,0.99988
5667,708960858,Existing Customer,40,M,4,High School,Married,$80K - $120K,Blue,21,3,2,3,11502.0,2066,9436.0,0.889,4786,85,1.125,0.18,0.00019517,0.9998
5668,814840833,Attrited Customer,44,M,4,Doctorate,Married,$120K +,Blue,39,4,3,2,7924.0,2517,5407.0,0.663,2393,37,0.682,0.318,0.99635,0.00364906
5674,716108283,Existing Customer,53,F,4,Graduate,Married,Less than $40K,Blue,46,6,3,3,4430.0,1579,2851.0,0.836,4833,82,0.673,0.356,0.00031726,0.99968
5680,755437533,Existing Customer,48,F,4,Graduate,Single,Less than $40K,Blue,41,3,3,2,1522.0,1273,249.0,0.735,5005,77,0.674,0.836,0.00018864,0.99981
5681,713573508,Attrited Customer,41,M,4,Graduate,Unknown,$40K - $60K,Silver,32,4,2,4,16509.0,425,16084.0,0.356,1740,43,0.387,0.026,0.99678,0.00322004
5682,709430508,Attrited Customer,40,M,4,High School,Unknown,$40K - $60K,Blue,32,1,2,3,7316.0,1335,5981.0,0.563,1849,50,0.471,0.182,0.9949,0.0051
5706,710086308,Existing Customer,46,F,4,High School,Unknown,$40K - $60K,Blue,38,6,2,0,3645.0,1179,2466.0,0.559,4680,87,0.933,0.323,4.2806e-05,0.99996
5712,711359058,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,33,3,2,2,3942.0,1711,2231.0,0.61,4622,71,0.614,0.434,0.00011604,0.99988
5716,789531633,Existing Customer,53,F,4,Graduate,Single,Less than $40K,Blue,46,4,1,2,4117.0,777,3340.0,0.592,5218,88,0.6,0.189,5.7762e-05,0.99994
5718,710078358,Existing Customer,36,M,4,Post-Graduate,Married,Less than $40K,Blue,26,5,1,1,2222.0,1291,931.0,0.988,4095,88,0.63,0.581,4.0988e-05,0.99996
5726,710507733,Existing Customer,42,M,4,Graduate,Single,$60K - $80K,Blue,35,3,3,1,14958.0,1644,13314.0,0.686,4038,68,0.511,0.11,0.00011377,0.99989
5735,713613258,Existing Customer,46,M,4,High School,Single,$80K - $120K,Blue,36,6,1,2,1438.3,0,1438.3,0.746,4461,71,0.821,0.0,5.6153e-05,0.99994
5736,768544833,Existing Customer,45,F,4,Uneducated,Single,Less than $40K,Blue,39,6,2,3,2202.0,1414,788.0,0.593,4531,77,0.54,0.642,0.00020643,0.99979
5737,720782658,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Blue,36,4,2,3,3591.0,1749,1842.0,0.733,5079,80,0.905,0.487,0.00020077,0.9998
5744,716292033,Existing Customer,37,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,1438.3,0,1438.3,0.568,4815,84,0.787,0.0,0.00019517,0.9998
5747,823507833,Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue,40,4,3,2,14370.0,945,13425.0,0.557,4510,79,0.646,0.066,0.00018339,0.99982
5756,720274158,Existing Customer,42,F,4,High School,Married,Less than $40K,Blue,35,4,2,2,4478.0,1700,2778.0,0.655,3879,76,1.235,0.38,0.00011604,0.99988
5758,794253108,Existing Customer,52,M,4,Graduate,Single,$40K - $60K,Blue,46,3,3,2,13090.0,0,13090.0,0.75,3851,78,1.0,0.0,0.00018864,0.99981
5760,714313608,Existing Customer,36,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,0,4228.0,1886,2342.0,1.076,4356,74,0.682,0.446,7.1552e-05,0.99993
5766,721137558,Attrited Customer,40,M,4,Graduate,Divorced,$40K - $60K,Blue,28,1,2,3,5821.0,894,4927.0,0.461,2011,42,0.273,0.154,0.99504,0.00495524
5767,820268358,Existing Customer,48,F,4,Post-Graduate,Unknown,Less than $40K,Blue,43,4,1,3,2357.0,1462,895.0,0.734,4534,75,1.027,0.62,0.00011432,0.99989
5776,773257233,Existing Customer,46,F,4,Unknown,Single,Less than $40K,Blue,39,4,2,3,7128.0,1457,5671.0,0.553,3534,70,0.591,0.204,0.00022068,0.99978
5782,779954658,Existing Customer,56,M,4,High School,Single,$80K - $120K,Blue,40,4,3,3,34516.0,0,34516.0,0.846,4714,82,0.745,0.0,0.00030842,0.99969
5789,794558658,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,34,3,1,3,2560.0,1430,1130.0,0.766,4783,86,0.792,0.559,9.7154e-05,0.9999
5795,710311233,Existing Customer,44,F,4,High School,Single,Unknown,Blue,37,3,3,3,7632.0,0,7632.0,0.557,4498,86,0.623,0.0,0.00030842,0.99969
5804,709820658,Existing Customer,45,M,4,High School,Married,$80K - $120K,Blue,36,3,2,3,34516.0,1170,33346.0,0.678,3785,64,0.6,0.034,0.00019517,0.9998
5806,789300408,Existing Customer,41,M,4,High School,Married,Less than $40K,Blue,30,3,2,2,1614.0,700,914.0,0.842,4293,87,0.812,0.434,0.00011604,0.99988
5807,711970533,Existing Customer,54,F,4,Unknown,Married,Less than $40K,Blue,41,3,2,0,1491.0,1349,142.0,0.756,4365,71,0.732,0.905,4.8401e-05,0.99995
5814,714246333,Attrited Customer,58,F,4,High School,Married,Unknown,Blue,48,1,4,3,5396.0,1803,3593.0,0.493,2107,39,0.393,0.334,0.99733,0.00267481
5820,721396758,Existing Customer,35,F,4,Doctorate,Married,Less than $40K,Blue,36,3,1,3,1438.3,606,832.3,0.692,5062,80,0.818,0.421,0.00014059,0.99986
5824,718212633,Existing Customer,45,F,4,High School,Married,$40K - $60K,Blue,36,5,2,1,2948.0,2232,716.0,0.858,3635,79,0.58,0.757,6.9982e-05,0.99993
5832,720043533,Existing Customer,39,M,4,Graduate,Single,$60K - $80K,Blue,26,6,2,0,4534.0,917,3617.0,0.84,4211,66,0.61,0.202,4.4033e-05,0.99996
5833,801083133,Existing Customer,57,F,4,Uneducated,Single,Less than $40K,Blue,51,5,3,3,3545.0,1446,2099.0,0.638,3691,69,0.917,0.408,0.0003262,0.99967
5835,807157833,Existing Customer,56,F,4,Uneducated,Single,Unknown,Blue,51,5,1,1,3334.0,1272,2062.0,1.12,4284,73,0.587,0.382,3.5816e-05,0.99996
5838,718890933,Attrited Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,27,3,2,2,1438.3,0,1438.3,0.68,2429,38,0.652,0.0,0.99425,0.00575
5847,813182658,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,44,4,2,3,1656.0,929,727.0,0.898,4408,79,0.681,0.561,0.00019517,0.9998
5850,708862233,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,30,3,3,3,4068.0,0,4068.0,1.121,5161,83,0.766,0.0,0.00031726,0.99968
5851,714006333,Attrited Customer,42,F,4,Graduate,Married,Less than $40K,Blue,36,5,2,3,2128.0,528,1600.0,0.525,2289,41,0.414,0.248,0.99504,0.00495524
5868,709098108,Existing Customer,45,F,4,Graduate,Married,Unknown,Blue,35,4,2,2,2705.0,0,2705.0,0.736,4749,80,0.778,0.0,0.00011937,0.99988
5873,771224358,Existing Customer,54,F,4,Unknown,Married,Less than $40K,Blue,41,3,1,3,2028.0,0,2028.0,0.823,4030,78,0.733,0.0,0.00010679,0.99989
5874,779310033,Attrited Customer,42,F,4,Doctorate,Married,Less than $40K,Blue,24,3,2,3,4304.0,0,4304.0,0.183,1788,36,0.091,0.0,0.99657,0.00342939
5880,718431258,Existing Customer,41,M,4,High School,Single,$60K - $80K,Blue,28,4,3,3,3126.0,1503,1623.0,0.892,3662,74,0.644,0.481,0.00030842,0.99969
5881,817029108,Existing Customer,47,F,4,Post-Graduate,Single,$40K - $60K,Blue,27,4,6,3,6885.0,1611,5274.0,0.955,3804,67,0.861,0.234,0.00029469,0.99971
5882,796931508,Attrited Customer,42,M,4,High School,Unknown,$60K - $80K,Blue,36,4,3,4,1871.0,0,1871.0,0.73,2593,48,0.548,0.0,0.9981,0.00189625
5886,718975083,Attrited Customer,47,F,4,Graduate,Single,Less than $40K,Blue,40,6,4,3,2473.0,0,2473.0,0.547,2133,44,0.419,0.0,0.9974,0.00260048
5887,715315008,Existing Customer,40,M,4,Post-Graduate,Single,$40K - $60K,Blue,30,6,3,2,4640.0,1555,3085.0,0.78,3870,70,0.707,0.335,0.00022196,0.99978
5888,779252283,Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,29,6,3,0,2712.0,2411,301.0,0.844,5201,82,0.907,0.889,6.765e-05,0.99993
5890,772442883,Attrited Customer,51,F,4,Graduate,Married,Unknown,Blue,41,2,3,5,3853.0,696,3157.0,0.882,2443,38,0.583,0.181,0.99893,0.00106612
5898,815908908,Attrited Customer,47,F,4,Uneducated,Single,Unknown,Blue,42,3,4,3,6263.0,2517,3746.0,0.857,2613,50,0.724,0.402,0.99747,0.00252933
5908,718265658,Existing Customer,47,F,4,Uneducated,Single,Less than $40K,Blue,36,3,1,2,2092.0,1499,593.0,0.811,4130,80,1.162,0.717,5.9391e-05,0.99994
5910,715821183,Existing Customer,42,F,4,College,Married,Unknown,Blue,23,3,3,2,7102.0,0,7102.0,0.599,4083,68,0.744,0.0,0.0001834,0.99982
5916,712894308,Existing Customer,47,M,4,High School,Married,$80K - $120K,Blue,37,5,3,3,2888.0,0,2888.0,0.717,4345,75,0.786,0.0,0.00030842,0.99969
5917,712349808,Existing Customer,44,F,4,College,Single,Unknown,Blue,34,4,1,2,12310.0,670,11640.0,0.801,4176,76,0.767,0.054,5.6158e-05,0.99994
5918,778780008,Existing Customer,48,M,4,Unknown,Married,$60K - $80K,Blue,36,4,3,3,1622.0,1249,373.0,0.585,4164,66,0.61,0.77,0.00034872,0.99965
5919,711430908,Attrited Customer,45,F,4,Graduate,Married,Less than $40K,Blue,34,3,2,1,1438.3,0,1438.3,0.685,2153,35,0.346,0.0,0.9863,0.0137
5930,708427908,Existing Customer,52,F,4,College,Unknown,Less than $40K,Blue,39,6,3,1,2035.0,1343,692.0,0.835,4643,86,0.686,0.66,0.00011061,0.99989
5935,708538608,Existing Customer,50,F,4,College,Married,Unknown,Blue,36,6,4,3,3862.0,0,3862.0,0.578,4058,81,0.723,0.0,0.00037275,0.99963
5938,789328083,Attrited Customer,42,F,4,High School,Married,Less than $40K,Blue,32,6,3,3,3454.0,0,3454.0,0.862,2826,39,0.625,0.0,0.99677,0.00323086
5940,816549933,Existing Customer,50,M,4,High School,Divorced,$80K - $120K,Blue,45,4,2,2,1687.0,992,695.0,0.721,4342,82,0.783,0.588,0.00011604,0.99988
5942,712667958,Existing Customer,40,M,4,Uneducated,Single,$120K +,Blue,36,4,3,2,5773.0,2024,3749.0,0.977,3732,71,0.972,0.351,0.00019396,0.99981
5946,778669608,Existing Customer,49,F,4,Unknown,Married,$40K - $60K,Blue,29,6,3,2,1564.0,0,1564.0,1.114,5172,78,0.733,0.0,0.00020735,0.99979
5950,718596858,Existing Customer,53,F,4,Graduate,Divorced,$40K - $60K,Blue,45,5,3,1,3369.0,2424,945.0,0.825,5220,78,0.592,0.72,0.00011377,0.99989
5961,714075708,Existing Customer,48,M,4,Uneducated,Divorced,$80K - $120K,Gold,38,4,3,1,34516.0,1426,33090.0,0.621,4814,71,0.69,0.041,0.00013476,0.99987
5967,716641983,Existing Customer,55,F,4,College,Single,Unknown,Blue,36,5,3,3,7790.0,753,7037.0,0.968,4835,84,0.826,0.097,0.00030845,0.99969
5972,721067658,Existing Customer,40,M,4,Graduate,Married,$60K - $80K,Silver,36,6,1,3,27436.0,642,26794.0,0.705,4051,81,0.761,0.023,8.7785e-05,0.99991
5974,719835033,Existing Customer,46,M,4,College,Married,$80K - $120K,Blue,34,5,3,2,13734.0,568,13166.0,0.719,4283,67,0.861,0.041,0.0001834,0.99982
5975,771854808,Existing Customer,45,M,4,Graduate,Married,$60K - $80K,Blue,34,6,2,3,2731.0,1868,863.0,0.533,3915,66,0.65,0.684,0.00020077,0.9998
5979,770968383,Attrited Customer,41,M,4,Graduate,Married,$80K - $120K,Silver,28,3,2,3,34516.0,825,33691.0,0.616,2022,52,0.733,0.024,0.99452,0.00548
5989,709736658,Existing Customer,37,M,4,Uneducated,Married,$40K - $60K,Blue,27,6,3,2,1438.3,759,679.3,0.858,4446,86,0.72,0.528,0.00019396,0.99981
5991,714290583,Existing Customer,44,M,4,Post-Graduate,Married,$60K - $80K,Blue,36,3,2,2,3117.0,1400,1717.0,0.913,4391,85,0.809,0.449,0.00014046,0.99986
5994,720008133,Existing Customer,45,F,4,Graduate,Unknown,Unknown,Blue,36,4,1,3,3416.0,727,2689.0,0.58,4121,83,0.729,0.213,9.7154e-05,0.9999
5999,719549508,Existing Customer,49,F,4,Graduate,Single,Less than $40K,Blue,40,4,2,2,2712.0,1686,1026.0,0.791,4678,74,0.644,0.622,0.00011937,0.99988
6004,767488908,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,Blue,35,4,2,3,3497.0,0,3497.0,0.696,4345,72,0.756,0.0,0.00022068,0.99978
6005,719531133,Existing Customer,46,F,4,Unknown,Unknown,$40K - $60K,Blue,38,4,2,3,2505.0,0,2505.0,0.8,4384,80,0.86,0.0,0.00022068,0.99978
6010,710520408,Existing Customer,52,F,4,High School,Single,Unknown,Blue,36,5,3,3,9078.0,1194,7884.0,0.745,4458,87,0.812,0.132,0.00030842,0.99969
6050,719614758,Existing Customer,45,F,4,Graduate,Single,$40K - $60K,Blue,34,3,2,2,2700.0,1977,723.0,0.801,4984,75,1.083,0.732,0.00011937,0.99988
6053,711531858,Attrited Customer,48,F,4,Unknown,Married,Less than $40K,Blue,41,3,3,3,2447.0,1267,1180.0,0.449,2132,37,0.37,0.518,0.99714,0.00285845
6054,715060158,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,26,5,2,2,1783.0,1282,501.0,0.504,3853,76,0.617,0.719,0.00011937,0.99988
6063,717094758,Existing Customer,40,F,4,Post-Graduate,Married,Unknown,Blue,29,5,3,1,8823.0,0,8823.0,0.812,4453,84,0.787,0.0,0.00013386,0.99987
6065,721351983,Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,3,3492.0,2517,975.0,0.6,2510,47,0.621,0.721,0.99694,0.00305523
6067,718471758,Existing Customer,49,M,4,Doctorate,Single,$60K - $80K,Silver,37,5,2,2,30976.0,2051,28925.0,0.684,3193,69,0.725,0.066,0.00015608,0.99984
