,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
4771,815860008,Existing Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,35,5,2,4,3140.0,2183,957.0,0.58,5109,78,0.733,0.695,0.00034841,0.99965
4775,821521983,Existing Customer,51,F,3,High School,Single,Unknown,Blue,46,4,1,4,2286.0,1641,645.0,0.947,4321,89,0.712,0.718,0.00015942,0.99984
4784,714721608,Existing Customer,38,M,3,Graduate,Single,$120K +,Blue,29,4,3,0,9703.0,941,8762.0,0.721,4190,81,1.025,0.097,6.8853e-05,0.99993
4787,794967408,Existing Customer,53,M,3,Post-Graduate,Married,$80K - $120K,Blue,47,5,2,1,9106.0,975,8131.0,0.588,3863,74,0.644,0.107,8.381e-05,0.99992
4788,798481383,Attrited Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,34,5,1,2,2694.0,0,2694.0,0.872,2684,38,0.31,0.0,0.98327,0.01673
4789,718697583,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,36,6,3,2,19629.0,0,19629.0,0.766,4073,79,0.881,0.0,0.00018665,0.99981
4795,711646908,Attrited Customer,39,M,3,Unknown,Single,$60K - $80K,Blue,23,1,2,3,7821.0,2517,5304.0,0.408,2010,43,0.344,0.322,0.99544,0.00455805
4796,718171308,Attrited Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36,6,3,4,1984.0,0,1984.0,0.89,2506,46,0.643,0.0,0.99814,0.00186317
4797,709627983,Existing Customer,56,F,3,Post-Graduate,Single,Less than $40K,Blue,36,4,3,0,2535.0,1699,836.0,0.72,4497,68,0.789,0.67,8.1018e-05,0.99992
4800,772248408,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,29,5,1,4,2694.0,1833,861.0,1.044,3366,56,1.074,0.68,0.00016399,0.99984
4801,720196158,Existing Customer,48,M,3,Unknown,Single,$60K - $80K,Blue,40,6,3,3,4476.0,0,4476.0,0.683,3350,67,0.634,0.0,0.00034503,0.99965
4805,708702258,Attrited Customer,40,F,3,Uneducated,Single,Unknown,Blue,36,3,2,2,3698.0,478,3220.0,0.611,2051,31,0.632,0.129,0.99183,0.00817
4810,758787333,Existing Customer,52,M,3,Uneducated,Unknown,$120K +,Blue,45,4,1,2,18096.0,2404,15692.0,0.734,3880,68,0.478,0.133,5.8763e-05,0.99994
4814,708560733,Existing Customer,42,F,3,Graduate,Divorced,Less than $40K,Blue,36,5,2,3,3714.0,2517,1197.0,0.857,4715,85,0.848,0.678,0.00019864,0.9998
4822,716680983,Existing Customer,41,F,3,Doctorate,Married,Less than $40K,Blue,36,3,1,1,1956.0,1053,903.0,0.941,4924,70,0.795,0.538,4.9875e-05,0.99995
4823,715719033,Existing Customer,38,F,3,Post-Graduate,Married,Less than $40K,Blue,32,4,3,2,3317.0,2517,800.0,0.862,3772,74,1.0,0.759,0.00021962,0.99978
4829,717800358,Existing Customer,48,M,3,High School,Single,$80K - $120K,Blue,36,3,3,4,10111.0,868,9243.0,0.748,4791,68,0.889,0.086,0.00052052,0.99948
4832,718982058,Existing Customer,37,M,3,Graduate,Divorced,$40K - $60K,Blue,36,5,2,0,5987.0,1405,4582.0,0.952,4011,72,0.674,0.235,4.3568e-05,0.99996
4833,791822733,Existing Customer,47,F,3,High School,Single,Unknown,Blue,41,5,1,3,5630.0,748,4882.0,0.804,4904,81,0.761,0.133,9.3448e-05,0.99991
4836,794524833,Existing Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,18,4,3,3,2265.0,1345,920.0,0.808,4009,73,0.49,0.594,0.0003139,0.99969
4844,779320008,Attrited Customer,43,M,3,College,Married,$80K - $120K,Blue,25,3,3,3,2900.0,2517,383.0,0.719,2180,31,0.409,0.868,0.99674,0.00326498
4851,780201633,Attrited Customer,41,F,3,Graduate,Single,$40K - $60K,Blue,31,4,3,2,5655.0,1154,4501.0,0.702,2189,51,0.7,0.204,0.99467,0.00533
4853,789823383,Existing Customer,44,F,3,Unknown,Single,Less than $40K,Blue,34,3,3,4,2786.0,1635,1151.0,0.921,4532,82,1.0,0.587,0.00058851,0.99941
4854,709980783,Existing Customer,51,F,3,High School,Divorced,Less than $40K,Blue,36,4,3,0,3961.0,1729,2232.0,0.783,4066,63,0.8,0.437,6.6935e-05,0.99993
4855,772054458,Existing Customer,43,M,3,Unknown,Unknown,$60K - $80K,Blue,32,4,1,3,2476.0,1944,532.0,0.881,4025,65,0.585,0.785,0.00010566,0.99989
4856,788095158,Attrited Customer,52,M,3,Uneducated,Married,$80K - $120K,Blue,44,3,3,3,11606.0,0,11606.0,0.797,2623,39,0.393,0.0,0.99691,0.00308778
4857,717045033,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,36,6,1,3,8459.0,757,7702.0,0.648,4677,87,0.673,0.089,0.00010566,0.99989
4862,771288258,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,2,2,2545.0,1894,651.0,0.911,4660,68,0.789,0.744,0.00012982,0.99987
4866,709500183,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,2,3,4,1804.0,0,1804.0,0.537,2077,44,0.419,0.0,0.99808,0.0019163
4868,710502258,Existing Customer,39,M,3,Graduate,Single,$60K - $80K,Blue,36,5,3,4,2527.0,2204,323.0,0.9,4598,85,0.771,0.872,0.00053543,0.99946
4872,718524783,Attrited Customer,40,M,3,High School,Unknown,$80K - $120K,Blue,34,1,3,4,29715.0,0,29715.0,0.399,2128,39,0.345,0.0,0.99808,0.00191647
4874,711654558,Existing Customer,46,M,3,Graduate,Unknown,$60K - $80K,Blue,36,6,3,4,2179.0,1632,547.0,0.801,4025,69,0.683,0.749,0.00053543,0.99946
4877,715779333,Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,4753.0,0,4753.0,0.856,3895,71,0.578,0.0,0.00019864,0.9998
4885,711017433,Existing Customer,41,M,3,Graduate,Divorced,Less than $40K,Blue,23,5,2,4,1438.3,0,1438.3,0.735,4416,68,0.744,0.0,0.00033886,0.99966
4888,720905133,Attrited Customer,43,M,3,Graduate,Unknown,$80K - $120K,Blue,29,1,2,6,11422.0,1095,10327.0,0.773,2439,45,0.8,0.096,0.99903,0.00097026
4891,720575058,Existing Customer,47,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,1,2589.0,1693,896.0,0.878,4259,83,0.766,0.654,7.8291e-05,0.99992
4893,721361433,Existing Customer,51,F,3,Graduate,Married,Unknown,Blue,37,6,1,1,4502.0,1785,2717.0,1.014,4469,87,0.812,0.396,3.4465e-05,0.99997
4895,789209283,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,37,5,3,0,4361.0,806,3555.0,0.627,4518,84,0.75,0.185,6.6935e-05,0.99993
4902,780383358,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,38,6,1,0,5649.0,748,4901.0,1.077,4683,72,0.946,0.132,2.1081e-05,0.99998
4903,718522308,Existing Customer,41,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,29,6,1,3,14345.0,960,13385.0,0.817,4045,72,0.946,0.067,0.00011311,0.99989
4904,716308683,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,6524.0,1993,4531.0,0.815,4267,66,0.886,0.305,0.00019311,0.99981
4907,715572783,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,31,6,1,2,7693.0,0,7693.0,0.579,4573,93,0.632,0.0,5.7151e-05,0.99994
4908,713641233,Existing Customer,44,F,3,High School,Single,Unknown,Blue,31,5,6,4,10262.0,1888,8374.0,0.508,3553,65,0.757,0.184,0.00041093,0.99959
4911,771952683,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,3,2,2,3035.0,0,3035.0,1.222,3847,63,0.658,0.0,0.00011482,0.99989
4915,713926308,Existing Customer,35,F,3,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2624.0,1458,1166.0,0.809,4487,61,0.743,0.556,0.00020424,0.9998
4916,720206658,Attrited Customer,40,F,3,Graduate,Married,Less than $40K,Blue,29,6,2,4,1479.0,458,1021.0,0.466,1811,44,0.517,0.31,0.99706,0.00294141
4917,708720558,Existing Customer,44,M,3,College,Married,$60K - $80K,Blue,30,5,2,0,4489.0,0,4489.0,0.693,3773,64,0.455,0.0,4.2358e-05,0.99996
4930,716307558,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,40,6,2,4,2897.0,1506,1391.0,0.618,2214,46,0.484,0.52,0.99697,0.00302546
4935,788989083,Existing Customer,57,F,3,College,Single,$40K - $60K,Blue,44,3,1,2,2817.0,1864,953.0,0.7,4535,82,0.745,0.662,5.5564e-05,0.99994
4938,714499908,Existing Customer,45,F,3,Unknown,Married,$40K - $60K,Blue,31,5,5,3,2016.0,1303,713.0,0.599,3243,63,0.615,0.646,0.00038536,0.99961
4940,716044383,Existing Customer,41,F,3,High School,Unknown,Unknown,Blue,36,5,1,2,5869.0,0,5869.0,0.713,4191,65,0.857,0.0,5.5559e-05,0.99994
4948,708223383,Attrited Customer,47,F,3,High School,Married,Unknown,Blue,39,6,3,4,11410.0,979,10431.0,1.049,2736,38,0.462,0.086,0.99808,0.00191647
4949,708705783,Attrited Customer,47,M,3,Doctorate,Married,$60K - $80K,Blue,36,6,3,1,1584.0,1214,370.0,0.887,2628,41,0.64,0.766,0.9939,0.0061
4960,770293758,Existing Customer,44,M,3,High School,Single,Less than $40K,Blue,38,6,1,2,2111.0,1047,1064.0,0.971,4830,82,0.952,0.496,5.5559e-05,0.99994
4961,765584208,Existing Customer,43,F,3,Unknown,Divorced,Less than $40K,Blue,30,3,2,1,2905.0,2079,826.0,0.789,4444,84,0.909,0.716,7.8291e-05,0.99992
4967,709236633,Existing Customer,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,28,3,1,3,6608.0,2270,4338.0,0.75,4033,58,0.657,0.344,9.8837e-05,0.9999
4968,827948133,Existing Customer,47,F,3,Graduate,Single,Less than $40K,Blue,43,4,2,4,5062.0,1423,3639.0,0.775,4535,68,0.417,0.281,0.00033886,0.99966
4969,718946358,Existing Customer,44,M,3,Uneducated,Single,$40K - $60K,Blue,30,3,3,2,1547.0,0,1547.0,0.792,4348,63,0.615,0.0,0.00019191,0.99981
4973,827074758,Existing Customer,42,F,3,Uneducated,Single,Less than $40K,Blue,38,4,1,4,1538.0,868,670.0,0.828,5228,61,0.694,0.564,0.00016861,0.99983
4974,818326083,Existing Customer,54,F,3,High School,Married,$40K - $60K,Blue,49,5,1,2,1438.3,886,552.3,0.822,4385,91,0.717,0.616,5.5559e-05,0.99994
4975,712292133,Attrited Customer,45,F,3,College,Married,Less than $40K,Blue,36,4,2,4,2330.0,2294,36.0,0.456,2107,40,0.333,0.985,0.99697,0.00302519
4981,715691808,Existing Customer,41,F,3,Uneducated,Divorced,Less than $40K,Blue,30,5,3,4,7764.0,621,7143.0,0.67,3955,72,0.756,0.08,0.00055052,0.99945
4982,794273283,Attrited Customer,51,M,3,Uneducated,Single,$80K - $120K,Blue,45,3,3,3,25670.0,0,25670.0,0.952,2709,51,0.645,0.0,0.99691,0.00308778
4984,712778658,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,39,4,3,3,2001.0,909,1092.0,0.772,4238,63,0.8,0.454,0.0003139,0.99969
4985,789580908,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,37,3,2,2,8512.0,1471,7041.0,0.867,4056,81,0.841,0.173,0.00011482,0.99989
4986,778965183,Existing Customer,47,F,3,Uneducated,Divorced,$40K - $60K,Blue,30,5,3,2,5869.0,2517,3352.0,0.505,4166,85,0.809,0.429,0.00019191,0.99981
4989,800869758,Existing Customer,49,M,3,Unknown,Married,$80K - $120K,Blue,43,6,1,1,2191.0,1414,777.0,0.635,3967,76,0.767,0.645,3.7884e-05,0.99996
4992,711918033,Attrited Customer,37,F,3,Unknown,Married,Less than $40K,Blue,17,3,1,3,1468.0,1074,394.0,0.697,2050,32,0.524,0.732,0.99063,0.00937
4994,779296908,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,28,5,3,3,1438.3,576,862.3,0.774,5098,66,0.833,0.4,0.0003139,0.99969
4996,714084483,Attrited Customer,49,F,3,Uneducated,Single,Unknown,Blue,36,4,2,3,3855.0,211,3644.0,0.485,1724,34,0.308,0.055,0.99513,0.00487126
5002,717172308,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,37,4,2,4,3304.0,0,3304.0,0.532,1731,32,0.28,0.0,0.99697,0.00302546
5005,710277183,Existing Customer,34,F,3,Uneducated,Single,$40K - $60K,Blue,27,3,2,4,2313.0,1775,538.0,0.773,4317,68,0.545,0.767,0.00034841,0.99965
5018,711819708,Attrited Customer,33,F,3,Post-Graduate,Unknown,Unknown,Blue,25,3,2,4,4734.0,2517,2217.0,0.483,2275,55,0.897,0.532,0.9975,0.00250084
5021,712967508,Existing Customer,47,M,3,Doctorate,Unknown,$60K - $80K,Blue,36,4,1,2,2572.0,1093,1479.0,0.615,5038,86,0.83,0.425,8.2704e-05,0.99992
5027,808743558,Existing Customer,42,F,3,High School,Married,Unknown,Blue,37,3,3,3,4540.0,2517,2023.0,0.89,4804,66,0.737,0.554,0.00030516,0.99969
5035,712311258,Existing Customer,48,F,3,Uneducated,Single,$40K - $60K,Blue,36,5,3,3,1906.0,1259,647.0,0.932,4634,54,0.862,0.661,0.00032275,0.99968
5038,797495958,Existing Customer,42,F,3,Unknown,Unknown,$40K - $60K,Blue,36,3,2,2,3015.0,0,3015.0,0.927,4277,80,0.951,0.0,0.00012982,0.99987
5039,720384633,Existing Customer,48,M,3,Uneducated,Single,$40K - $60K,Blue,36,6,3,2,3786.0,0,3786.0,0.715,3403,70,0.489,0.0,0.00019191,0.99981
5040,810868758,Existing Customer,39,M,3,Uneducated,Married,$40K - $60K,Blue,34,5,1,2,12078.0,1687,10391.0,0.482,2384,52,1.167,0.14,5.8763e-05,0.99994
5041,719105433,Existing Customer,48,F,3,College,Single,Unknown,Blue,38,3,3,3,6448.0,1087,5361.0,0.868,4990,85,0.667,0.169,0.00030519,0.99969
5042,715609533,Attrited Customer,47,F,3,Unknown,Single,Less than $40K,Blue,35,1,3,3,5398.0,0,5398.0,0.621,1887,36,0.333,0.0,0.99711,0.00288892
5047,717733158,Existing Customer,43,F,3,Doctorate,Married,Less than $40K,Blue,29,4,2,3,3186.0,2517,669.0,0.59,4197,84,0.909,0.79,0.00028744,0.99971
5058,720364158,Existing Customer,55,F,3,Graduate,Unknown,Unknown,Blue,36,4,3,3,7869.0,1251,6618.0,0.722,4314,83,0.729,0.159,0.0003139,0.99969
5068,808732458,Existing Customer,48,M,3,Unknown,Married,$120K +,Blue,43,5,3,0,6626.0,1558,5068.0,1.02,2838,49,1.333,0.235,7.5683e-05,0.99992
5074,718396533,Existing Customer,47,M,3,College,Single,$80K - $120K,Blue,38,5,3,3,8185.0,1556,6629.0,0.806,4527,83,0.93,0.19,0.00030519,0.99969
5077,713285058,Existing Customer,46,F,3,Doctorate,Single,Less than $40K,Blue,34,4,3,4,2258.0,1600,658.0,0.607,4275,76,0.551,0.709,0.00077466,0.99923
5079,780390108,Existing Customer,44,F,3,College,Married,$40K - $60K,Blue,34,3,1,2,3256.0,1013,2243.0,0.988,5079,81,0.841,0.311,5.5564e-05,0.99994
5080,720585183,Existing Customer,50,M,3,High School,Married,$60K - $80K,Blue,35,3,3,2,14854.0,2136,12718.0,0.568,3659,68,0.581,0.144,0.00018145,0.99982
5082,710854008,Existing Customer,48,M,3,Unknown,Unknown,$40K - $60K,Blue,37,3,2,4,6541.0,1119,5422.0,0.496,3902,63,0.432,0.171,0.00037246,0.99963
5087,714435408,Existing Customer,57,M,3,High School,Single,$80K - $120K,Blue,38,4,3,1,12663.0,1028,11635.0,0.791,3297,54,0.688,0.081,0.00010943,0.99989
5090,779978283,Existing Customer,45,F,3,High School,Married,Unknown,Blue,34,4,2,1,5056.0,0,5056.0,0.905,4428,78,0.696,0.0,6.9242e-05,0.99993
5093,778830933,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Blue,21,3,2,0,1804.0,1040,764.0,1.002,5308,78,0.773,0.576,4.3568e-05,0.99996
5107,779681433,Attrited Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,4,14899.0,0,14899.0,0.381,1519,26,0.368,0.0,0.99814,0.00186317
5109,718056033,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,34,5,3,2,4135.0,1606,2529.0,0.734,3334,56,0.6,0.388,0.00018145,0.99982
5111,822902508,Existing Customer,41,F,3,College,Single,$40K - $60K,Blue,37,3,3,3,8376.0,1219,7157.0,0.644,4015,77,0.75,0.146,0.00030519,0.99969
5113,715502808,Existing Customer,42,M,3,High School,Married,$80K - $120K,Blue,36,4,3,2,25944.0,1987,23957.0,0.566,4442,76,0.767,0.077,0.00018145,0.99982
5114,788755158,Existing Customer,49,M,3,High School,Married,$60K - $80K,Blue,29,4,3,1,1438.3,535,903.3,0.678,3016,80,0.739,0.372,0.00010943,0.99989
5116,709536483,Attrited Customer,57,M,3,Graduate,Married,$60K - $80K,Blue,49,5,0,3,8701.0,215,8486.0,0.527,1999,41,0.414,0.025,0.97266,0.02734
5118,771222558,Existing Customer,45,F,3,Graduate,Unknown,Less than $40K,Blue,32,6,1,3,2900.0,2018,882.0,0.705,4467,79,0.756,0.696,9.6126e-05,0.9999
5121,789109983,Existing Customer,40,F,3,High School,Divorced,$40K - $60K,Blue,28,4,1,4,4464.0,1418,3046.0,0.92,3870,73,0.46,0.318,0.00015942,0.99984
5127,710538183,Existing Customer,53,F,3,Graduate,Divorced,Less than $40K,Blue,42,3,2,4,1529.0,563,966.0,0.785,4220,83,0.844,0.368,0.00033886,0.99966
5128,708534033,Existing Customer,45,F,3,Graduate,Single,$40K - $60K,Blue,36,5,2,2,6274.0,883,5391.0,0.626,4726,82,0.708,0.141,0.00011811,0.99988
5130,788940558,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,27,6,1,2,2134.0,1085,1049.0,0.656,4224,75,1.027,0.508,5.7151e-05,0.99994
5133,714207483,Existing Customer,47,M,3,Graduate,Married,$80K - $120K,Blue,41,6,1,4,11997.0,1424,10573.0,0.749,4125,80,0.86,0.119,0.00016399,0.99984
5135,778601733,Attrited Customer,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687.0,1689,998.0,0.714,2370,34,0.789,0.629,0.9973,0.00270332
5136,709779258,Existing Customer,53,F,3,Post-Graduate,Married,Less than $40K,Blue,43,4,3,4,1438.3,0,1438.3,0.939,4075,71,0.614,0.0,0.00062998,0.99937
5137,713696808,Attrited Customer,46,F,3,High School,Married,Less than $40K,Blue,39,3,3,0,1801.0,316,1485.0,0.494,2252,42,0.4,0.175,0.98528,0.01472
5140,714305508,Existing Customer,46,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,3,2,13387.0,0,13387.0,0.746,3706,81,0.62,0.0,0.00019191,0.99981
5149,715660308,Attrited Customer,54,F,3,College,Married,Less than $40K,Blue,44,5,3,2,2921.0,2412,509.0,0.823,2612,33,0.375,0.826,0.99452,0.00548
5150,711866358,Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,30,4,2,3,10136.0,0,10136.0,0.428,4429,78,0.472,0.0,0.00019311,0.99981
5151,710738883,Existing Customer,52,F,3,High School,Married,Less than $40K,Blue,36,4,2,3,2187.0,1094,1093.0,0.843,4222,61,0.649,0.5,0.00019311,0.99981
5153,714407058,Existing Customer,40,M,3,Uneducated,Divorced,$80K - $120K,Blue,29,3,2,1,30997.0,2330,28667.0,0.65,3821,81,0.841,0.075,7.3235e-05,0.99993
5156,713320008,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,2,3034.0,468,2566.0,0.553,4172,66,0.784,0.154,0.00018665,0.99981
5161,709145958,Attrited Customer,43,F,3,Unknown,Married,Less than $40K,Blue,36,2,2,2,2440.0,1002,1438.0,0.061,1533,42,0.105,0.411,0.99236,0.00764
5180,710175783,Existing Customer,45,F,3,High School,Single,Unknown,Blue,25,4,2,1,1986.0,1042,944.0,0.593,4303,59,0.788,0.525,6.9242e-05,0.99993
5181,715429608,Existing Customer,45,F,3,College,Married,Less than $40K,Blue,37,4,3,1,4602.0,1517,3085.0,1.292,3520,66,1.0,0.33,0.00010944,0.99989
5191,714406158,Attrited Customer,53,F,3,High School,Divorced,Unknown,Blue,36,4,3,6,7939.0,0,7939.0,0.551,2269,42,0.312,0.0,0.99937,0.00063174
5192,767243208,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,35,3,2,2,2555.0,1587,968.0,1.088,4193,79,0.881,0.621,0.00011811,0.99988
5199,794653983,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,27,3,1,4,1480.0,1017,463.0,1.008,5245,80,0.86,0.687,0.00016399,0.99984
5210,718984533,Existing Customer,37,M,3,Graduate,Single,$80K - $120K,Blue,29,6,2,4,7199.0,1274,5925.0,0.639,4552,100,0.786,0.177,0.00033886,0.99966
5217,716402508,Existing Customer,49,F,3,Graduate,Unknown,Less than $40K,Blue,36,4,3,3,2705.0,1681,1024.0,0.577,4265,87,0.776,0.621,0.0003139,0.99969
5230,771559158,Existing Customer,58,M,3,Uneducated,Unknown,$80K - $120K,Blue,46,3,1,3,2375.0,1163,1212.0,0.917,4769,80,0.905,0.49,9.8837e-05,0.9999
5231,710138883,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,8109.0,0,8109.0,0.601,1835,43,0.344,0.0,0.99161,0.00839
5233,709045683,Existing Customer,42,F,3,Uneducated,Married,Unknown,Blue,30,3,2,1,3549.0,0,3549.0,0.584,3921,63,0.8,0.0,7.3235e-05,0.99993
5236,709112508,Attrited Customer,42,F,3,College,Single,Less than $40K,Blue,36,3,3,4,3802.0,1300,2502.0,0.627,2165,36,0.385,0.342,0.99808,0.0019163
5242,719268333,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,5,3,4,1438.3,0,1438.3,0.929,4205,88,0.66,0.0,0.00055052,0.99945
5244,714103908,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,36,4,2,2,2778.0,743,2035.0,0.812,4515,74,0.51,0.267,0.00017091,0.99983
5246,713014533,Existing Customer,54,F,3,Unknown,Single,$40K - $60K,Blue,43,6,3,4,5632.0,1596,4036.0,0.951,3557,64,1.065,0.283,0.00058851,0.99941
5247,713980383,Attrited Customer,49,F,3,Graduate,Single,Unknown,Blue,38,1,2,4,11025.0,0,11025.0,0.501,1902,28,0.273,0.0,0.99706,0.00294141
5252,711555483,Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,36,3,3,2,8777.0,2517,6260.0,0.696,4551,83,0.729,0.287,0.00018145,0.99982
5254,716929233,Existing Customer,43,F,3,Post-Graduate,Single,$40K - $60K,Blue,24,3,3,4,5182.0,1607,3575.0,0.874,5235,92,0.586,0.31,0.00062998,0.99937
5256,710636208,Existing Customer,51,M,3,Uneducated,Married,$120K +,Blue,40,3,5,3,34516.0,0,34516.0,0.922,3847,74,0.805,0.0,0.00036048,0.99964
5257,815525508,Existing Customer,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,1,4,1515.0,0,1515.0,0.819,3894,60,0.818,0.0,0.00015942,0.99984
5258,718746933,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,47,6,3,4,2865.0,2022,843.0,0.547,3441,66,0.65,0.706,0.00052052,0.99948
5262,709486158,Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,20,5,1,3,1438.3,0,1438.3,0.896,4530,72,0.636,0.0,9.6126e-05,0.9999
5263,713826183,Attrited Customer,41,M,3,High School,Unknown,$40K - $60K,Blue,33,4,3,4,1639.0,0,1639.0,0.481,2242,44,0.571,0.0,0.99808,0.00191647
5264,803342358,Existing Customer,55,M,3,Graduate,Married,$60K - $80K,Blue,49,3,1,4,5668.0,2517,3151.0,0.704,3382,56,0.931,0.444,0.00016399,0.99984
5266,788646858,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,29,6,3,1,1959.0,1268,691.0,0.731,4275,61,0.649,0.647,0.00011256,0.99989
5281,715109508,Existing Customer,44,F,3,College,Married,Unknown,Blue,36,3,1,4,8729.0,1427,7302.0,0.829,5347,96,0.524,0.163,0.00015944,0.99984
5283,712721358,Attrited Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,3,2,4073.0,2517,1556.0,0.575,2059,43,0.433,0.618,0.99482,0.00518
5295,718284408,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,30,5,2,2,2415.0,1452,963.0,0.609,3970,68,0.619,0.601,0.00012982,0.99987
5298,714234858,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36,5,1,4,3666.0,1739,1927.0,0.779,4735,84,0.826,0.474,0.00015942,0.99984
5301,708706833,Attrited Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,36,4,3,3,2809.0,0,2809.0,0.854,2466,40,0.538,0.0,0.99691,0.00308778
5302,780100533,Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Blue,31,5,2,4,26303.0,2376,23927.0,0.583,3586,67,0.914,0.09,0.00033886,0.99966
5305,713348433,Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,29,6,3,2,1545.0,751,794.0,0.551,4477,62,0.59,0.486,0.00018145,0.99982
5308,778343958,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,27,3,3,0,1451.0,0,1451.0,0.5,3866,72,0.714,0.0,6.8853e-05,0.99993
5312,715954158,Attrited Customer,48,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,3,2,4,2954.0,931,2023.0,0.575,2433,29,0.381,0.315,0.9975,0.00250084
5314,717995958,Existing Customer,47,F,3,Unknown,Married,Unknown,Blue,38,5,1,4,1634.0,1463,171.0,0.873,4397,72,0.565,0.895,0.00018025,0.99982
5315,718736883,Existing Customer,49,F,3,Uneducated,Single,Less than $40K,Blue,36,4,1,4,4328.0,2058,2270.0,0.835,3421,61,1.033,0.476,0.00016861,0.99983
5316,721045608,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,32,6,3,3,2943.0,2131,812.0,0.597,4554,75,0.562,0.724,0.00030516,0.99969
5321,710120358,Existing Customer,40,M,3,Unknown,Married,$60K - $80K,Blue,27,6,2,4,9026.0,2312,6714.0,0.561,2229,37,0.762,0.256,0.00037246,0.99963
5326,793656633,Existing Customer,35,F,3,Uneducated,Married,Unknown,Blue,29,3,3,1,2278.0,1303,975.0,0.645,5101,76,0.617,0.572,0.00011574,0.99988
5328,711493158,Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,36,5,2,2,2801.0,2467,334.0,0.701,4926,90,0.731,0.881,0.00011811,0.99988
5331,711619608,Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,36,6,3,2,21630.0,0,21630.0,0.804,4584,84,0.75,0.0,0.00018665,0.99981
